row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,PB_neg_5.mzML Peak height,Cg2_neg_12.mzML Peak height,Cg1_neg_13.mzML Peak height,Ps2_neg_14.mzML Peak height,Cg3_neg_10.mzML Peak height,Asp3_neg_19.mzML Peak height,Ps1_neg_20.mzML Peak height,Asp2_neg_16.mzML Peak height,Asp1_neg_18.mzML Peak height,Ml1_neg_9.mzML Peak height,Ps3_neg_21.mzML Peak height,Ml3_neg_17.mzML Peak height,Ml2_neg_11.mzML Peak height,QC_neg_7.mzML Peak height,QC_neg_22.mzML Peak height,QC_neg_8.mzML Peak height,QC_neg_15.mzML Peak height,QC_neg_24.mzML Peak height,
207,150.9829274663007,0.26869443,,,,,,,,,,,242778.48,168882.86,380832.28,418256.9,305094.53,339416.56,361401.53,339669.28,596501.1,362586.44,504646.4,372700.44,591354.6,574624.75,569065.06,583439.7,535221.75,558763.1,
208,207.0062061902551,0.26694894,,,,,,,,,,,0,0,90480.484,138562.73,71011.88,147675.73,156717.61,151320.48,173767.86,126691.23,160079.52,150043.7,162490.53,166011.52,163921.81,171955.44,167547.5,158439.52,
209,174.9654086617651,0.27008426,,,,,,,,,,,17932.533,18533.205,12895.97,19932.17,15151.678,2876.1897,20974.93,4515.4,7231.3013,19943.545,5895.671,3310.987,15378.734,10762.162,11851.464,9775.326,10855.946,11084.371,
210,118.99301495802777,0.26730552,,,,,,,,,,,13457.989,14627.467,25030.975,59571.516,21816.727,83554.69,65531.03,89463.06,92683.086,39666.945,107003.766,91559.38,63255.785,69234.36,79027.59,72606.484,79778.586,78727.43,
211,162.98287575926798,0.26823145,,,,,,,,,,,60852.656,56562.676,138148.27,319467.4,91243.84,426010.97,336599.16,436122.5,454173.62,210783.62,517869.66,433289.75,324385.66,399418.0,402793.03,411305.1,415106.4,381876.94,
213,174.95603042115567,0.2700861,,,,,,,,,,,229584.92,259345.89,154761.12,259686.73,204861.67,27666.236,294300.47,49932.184,103137.92,256058.61,86301.586,44758.48,214682.58,127771.74,134653.97,119430.99,131557.25,126958.74,
214,130.9662419366522,0.26962125,,,,,,,,,,,23680.53,30457.781,16864.678,31744.445,21030.617,3012.9583,35510.543,6736.3643,12755.903,27264.37,8443.654,3772.601,22896.615,14677.376,13222.693,12333.409,15787.958,13773.372,
217,350.9130221968194,0.27425554,,,,,,,,,,,9675.615,12005.876,32330.76,73151.625,31174.768,8627.633,55819.734,28108.652,66423.59,36665.004,112175.07,53502.65,116398.28,133164.6,107854.21,127508.7,105473.2,123645.164,
220,334.9389396797735,0.27332866,,,,,,,,,,,51849.305,21877.818,82959.5,35732.766,48710.863,7358.218,24483.27,28341.252,139895.52,68512.414,29091.27,33420.64,94180.13,74849.88,74260.17,72689.58,70465.58,73325.914,
223,378.908254983357,0.27240276,,,,,,,,,,,2184.646,4154.3877,24379.447,53598.977,23923.24,4364.735,49109.543,17024.797,43011.395,9942.277,76378.125,38292.45,78487.82,84613.05,73777.555,94700.27,75100.414,81573.44,
224,172.83062614640806,0.27286667,,,,,,,,,,,8135.91,40053.035,16127.755,5383.1895,33957.656,32179.896,7269.547,136206.92,3075.4385,14882.826,12132.41,54102.18,4035.9185,4353.3906,3932.4478,4602.2817,4812.0435,4361.8345,
229,176.96188259483526,0.27554062,,,,,,,,,,,0,68148.99,42755.957,32891.977,144353.11,19687.715,84708.56,54201.426,60012.914,13450.055,45121.977,0,11023.215,64253.277,64493.664,67952.92,64313.074,66884.49,
242,204.95681237620877,0.28265688,,,,,,,,,,,0,37960.38,23646.354,20606.025,66806.56,4497.652,44629.07,14062.747,25862.049,5742.7314,20682.086,1383.4926,6240.6943,29522.176,34568.74,27535.951,35002.125,31552.57,
255,168.8360613888469,0.28537965,,,,,,,,,,,8314.933,31648.928,5118.583,4078.1116,28906.68,30543.588,5852.544,119464.266,3958.4487,6784.1455,12139.837,59408.14,4095.143,3764.5496,3491.4414,3223.423,4522.8887,3034.1296,
256,170.83302262022482,0.28908795,,,,,,,,,,,15276.49,53451.574,8321.789,5248.2827,41587.656,42028.523,8835.252,183433.72,3902.9443,6616.0015,6116.049,83416.15,6184.432,4006.4631,7546.113,4009.8577,4501.0005,5059.4067,
258,148.9671752832453,0.28492707,,,,,,,,,,,0,22735.36,15123.724,11079.857,46160.668,7475.3325,23268.053,15469.788,20307.068,3545.1602,14921.004,0,2341.35,24636.158,21902.07,3936.3938,23667.459,24187.555,
265,316.7224864058305,0.29262397,,,,,,,,,,,0,4052.2913,2922.166,26828.318,2532.7817,2544.3164,25947.998,0,2709.083,5395.9565,18057.639,8663.489,9597.852,8075.2305,9504.921,7629.6616,9484.561,11739.41,
267,236.87433245013332,0.2957182,,,,,,,,,,,0,0,1866.5859,4144.836,0,24093.082,0,12673.48,5971.1465,0,5233.3755,7772.8765,0,0,3540.4353,4111.4863,3664.977,4741.682,
268,318.8051040366895,0.29380605,,,,,,,,,,,0,0,2277.53,2017.1763,0,27506.168,0,15483.15,5428.0376,2412.4976,5895.081,22305.842,4110.588,0,0,4070.7458,0,2873.5398,
269,188.8837688992641,0.29465187,,,,,,,,,,,13058.196,9386.925,17352.305,20156.02,11374.653,28115.145,12558.639,33926.94,49401.273,27549.938,15434.783,29008.822,24625.953,27043.512,23088.05,24527.377,21706.143,25552.447,
270,190.88074201897996,0.2941889,,,,,,,,,,,11684.8,6308.2505,14934.005,14201.868,12300.722,26056.371,13752.322,34771.53,44262.07,26217.555,16807.15,28281.479,19176.262,27577.496,22480.436,26611.299,18596.816,25103.656,
277,186.8963577362456,0.2939461,,,,,,,,,,,0,19539.244,15665.704,33582.39,35316.613,28475.139,66366.69,48071.848,36977.742,8109.1978,45176.176,1980.5602,6826.2295,47665.543,38861.887,40148.633,43592.434,53917.51,
284,184.89932156337076,0.29296473,,,,,,,,,,,0,36172.22,22602.793,53478.617,53722.453,49756.9,99635.27,84055.8,60870.33,9415.337,65840.0,5056.5684,9880.702,71550.516,52382.496,64131.5,54283.746,70371.81,
289,332.6962395926211,0.29242408,,,,,,,,,,,0,0,0,33873.438,0,0,24990.193,0,0,0,27260.012,4606.4927,6385.5967,6420.9585,4337.6846,4575.694,7213.3877,0,
290,148.89128460263294,0.29511482,,,,,,,,,,,14051.416,9004.625,16491.822,41426.484,16602.24,119866.8,31986.652,106012.414,63057.625,26228.781,62090.85,98801.24,33316.906,51775.297,42129.902,48797.133,38972.105,48191.01,
291,130.88919330360704,0.29743332,,,,,,,,,,,4544.667,10054.028,11738.709,22251.203,8411.349,57473.57,22701.592,53377.336,38649.297,16323.797,22423.578,18177.867,14185.987,23420.473,23398.438,27148.871,20880.336,21573.895,
292,208.8517096313271,0.2956012,,,,,,,,,,,0,0,0,13210.812,2249.7659,17622.678,8091.0356,9802.439,6244.627,0,24429.318,23006.668,8255.348,9273.551,7886.667,13116.824,9676.715,8145.778,
294,359.73663362901345,0.29676777,,,,,,,,,,,0,0,1958.9712,3828.0205,0,32182.748,3781.5488,30236.006,32355.234,3911.8162,5909.7163,42768.62,17944.324,17239.49,14198.449,21795.611,16131.869,15291.511,
295,166.93309202703617,0.29477692,,,,,,,,,,,0,33246.387,29396.893,53300.16,72450.16,0,116444.336,87237.94,80013.56,0,78125.69,0,0,83532.52,78208.55,86440.58,72121.055,89788.47,
297,308.7860056501508,0.29676765,,,,,,,,,,,2918.3923,0,6091.1426,9576.307,5316.3853,25572.922,7593.9263,22974.498,23133.49,10307.402,15205.713,27981.12,15785.079,17341.479,17016.785,19957.4,17320.777,16056.733,
298,108.90189694231208,0.2952941,,,,,,,,,,,22973.176,0,68323.29,416844.8,60199.36,85741.555,298625.4,86966.82,79956.87,125584.65,374637.53,146880.8,174343.97,171437.17,177112.94,171036.56,154197.33,160403.92,
304,316.7624099516686,0.2982392,,,,,,,,,,,4874.197,0,15423.3955,18384.291,10275.695,51513.68,17991.148,55438.09,49294.027,17796.254,32625.393,56541.48,31397.244,32821.156,30334.283,33765.29,28621.174,31723.402,
305,166.85766099413556,0.29650557,,,,,,,,,,,289320.34,329976.72,555145.44,1096067.9,521507.3,2391915.0,1053649.8,2244310.5,1650453.6,802521.6,1678884.1,2221085.5,1123484.2,1417923.8,1309836.2,1425166.1,1283790.9,1235932.5,
309,168.85480894098143,0.29650557,,,,,,,,,,,381254.12,420997.88,739181.0,1482413.9,690781.56,3163624.2,1440327.6,2905468.5,2232039.5,1085905.8,2361047.2,2960206.8,1517673.6,1877610.9,1810959.1,1906550.1,1788199.2,1724727.9,
311,218.89916351656044,0.29823437,,,,,,,,,,,0,0,2730.2998,6576.0005,3872.138,46173.92,3956.3264,22889.81,12459.469,4346.323,15571.114,33028.61,6245.5137,9418.169,9244.45,6859.4272,8429.498,10507.751,
312,378.66931035284614,0.29621112,,,,,,,,,,,0,0,6805.713,60918.934,0,432817.8,69579.4,322379.53,224180.98,11573.049,251029.8,405001.1,88363.89,228339.34,189561.2,258960.1,169719.11,181758.42,
314,160.9171001903953,0.2983602,,,,,,,,,,,39778.426,27266.545,54616.125,74638.84,55869.703,161586.78,66048.36,135173.45,114648.086,54329.055,116403.195,169941.92,84164.21,100493.9,80781.34,99346.195,89306.78,88521.98,
316,376.67224360158303,0.29565442,,,,,,,,,,,0,0,8763.221,81246.9,0,594532.44,92092.61,453303.94,328125.47,14495.919,355978.3,557696.56,124687.74,340605.5,274751.72,355417.53,246260.48,275399.97,
319,158.92010443475596,0.29882315,,,,,,,,,,,54633.598,35215.56,71698.33,112825.66,69474.68,233507.05,92998.93,216408.5,167524.23,83925.72,172078.0,260150.62,113561.45,151988.44,124947.44,137863.5,128869.72,158311.36,
321,138.92095947581936,0.2965065,,,,,,,,,,,2790.7935,6775.7207,5979.445,13439.393,4307.3257,30599.084,14003.792,22652.379,15018.351,11904.96,17414.8,8261.412,8693.342,14894.805,15783.729,12755.435,13373.155,14881.792,
322,353.74548584015446,0.29686457,,,,,,,,,,,1696.947,0,7234.4795,9684.002,0,89615.7,7282.101,101037.53,94168.55,10315.437,15505.363,123658.13,49511.758,51955.863,44056.53,54468.24,44987.727,44660.004,
323,351.74843806889925,0.29732445,,,,,,,,,,,0,0,2341.7693,4267.9473,0,37194.746,2349.362,39189.0,41408.97,5536.173,6918.9946,46925.984,20938.48,18336.496,16997.227,20819.182,15859.462,16465.787,
324,280.79077673438474,0.30010554,,,,,,,,,,,0,0,3576.2869,6013.965,0,21771.01,5529.04,19019.477,16577.459,6039.94,8166.9854,15784.26,8548.014,14693.374,10233.496,12641.905,10181.754,10891.399,
325,357.7396319399549,0.2980974,,,,,,,,,,,0,0,0,0,0,74937.0,6631.3096,69969.15,75275.78,10949.579,13327.348,102672.69,35411.918,44113.32,39023.203,42495.89,33479.168,33206.34,
327,210.8671378639545,0.29927707,,,,,,,,,,,0,0,2139.703,4714.34,1461.1498,18931.34,3332.8784,12395.589,7203.569,2507.0217,7946.517,15659.228,3292.8057,6038.0845,5589.623,5786.3843,5079.932,6396.7715,
332,160.92560513028727,0.29774806,,,,,,,,,,,4374.2607,0,4969.3984,7587.129,4766.323,13698.931,6546.3496,12229.625,9873.4375,5312.158,11353.354,13143.825,8222.22,9802.067,7753.665,9313.129,7619.855,8951.125,
333,355.74259042821757,0.29725784,,,,,,,,,,,3187.2266,0,8699.327,8935.582,2957.0708,107751.414,10852.607,106757.15,112491.875,13207.281,19590.312,159197.11,51763.69,54235.28,50317.266,64302.117,53075.51,47098.355,
335,284.7847611628628,0.29971173,,,,,,,,,,,3475.6106,0,6791.219,9745.225,4750.1816,28232.033,9816.543,26764.574,25170.152,13202.655,15181.935,25764.732,14193.303,19232.662,16138.592,18184.975,17670.207,17589.004,
338,170.85982832698306,0.29774803,,,,,,,,,,,16426.91,0,31070.746,43725.965,24019.877,64929.176,42732.355,62999.926,53333.258,33413.49,55747.26,64388.543,46075.2,50691.69,45734.24,51736.48,47786.965,48110.668,
340,150.8878402741577,0.2974315,,,,,,,,,,,29336.723,32653.547,37392.113,77090.92,40714.934,118614.79,53515.32,106102.12,69336.97,57575.207,68219.37,94360.914,45928.11,66101.64,49872.13,54570.87,48461.96,59480.01,
343,140.95400022255154,0.2997118,,,,,,,,,,,18419.162,0,25596.602,42996.137,22354.14,103207.44,37463.6,74560.37,58207.926,25368.096,72878.945,101695.79,33268.03,52187.13,55806.22,50217.297,53258.473,54211.574,
344,206.85468335409197,0.2998353,,,,,,,,,,,0,2664.871,5189.588,27927.627,5742.836,41854.41,25049.37,27209.203,15651.07,8587.627,49273.72,49099.11,20108.852,24576.342,18204.242,27978.004,8923.633,21276.646,
345,226.83652632901067,0.29975,,,,,,,,,,,8891.045,5804.725,15854.033,24172.541,12924.847,109537.24,24478.225,83890.2,62454.066,20021.324,45676.293,83303.83,32313.81,36547.92,33976.96,41053.023,20151.104,31411.895,
351,316.8071920753358,0.29709047,,,,,,,,,,,0,0,2955.2922,4203.5723,0,12688.237,4403.745,27586.898,13025.074,3324.1482,10987.778,35601.312,7645.001,6927.082,0,5685.1133,8236.732,7356.4946,
352,383.7739450192118,0.30118334,,,,,,,,,,,15626.516,0,35969.816,35269.383,21314.975,72871.61,28350.365,61803.53,90165.875,24800.34,33587.023,60663.8,58254.43,67750.984,47134.06,58357.523,54040.344,59540.38,
360,204.85766337227176,0.29934412,,,,,,,,,,,0,2607.0142,4460.78,27606.82,5232.2666,42236.49,22831.834,25409.062,14448.517,8061.6167,45423.516,47896.56,15944.259,21252.92,22865.562,24494.13,10078.884,19186.793,
361,288.945871579974,0.30534166,,,,,,,,,,,0,0,0,0,0,18042.002,16386.04,19366.662,12168.972,0,0,0,0,0,0,0,0,0,
362,154.89833406406984,0.30216473,,,,,,,,,,,19995.754,0,6348.2495,32868.49,15002.062,20470.234,40114.395,23703.938,16339.045,26442.191,22041.127,21415.062,19005.488,17993.146,19925.174,17531.906,18895.627,17810.04,
363,310.7713593809183,0.30160463,,,,,,,,,,,54045.367,31914.18,128436.625,167975.97,86216.0,530539.5,146306.89,547421.94,476205.44,173793.4,307646.78,596184.9,342219.0,352700.06,322201.2,348484.0,99309.69,287888.5,
366,254.84043746595285,0.30725166,,,,,,,,,,,0,0,2678.0051,3178.4976,0,10311.774,4245.4316,18770.002,9111.69,0,6999.919,11327.743,0,0,3604.5295,4575.239,0,0,
367,264.80999209858004,0.30160463,,,,,,,,,,,5474.017,3041.2253,6065.5884,15022.148,8156.0317,38144.766,12541.467,30214.607,22733.502,15790.708,15546.203,29682.916,13204.008,7629.458,15609.857,17315.236,15153.388,15587.358,
368,134.91919232266775,0.30345738,,,,,,,,,,,7465.1304,6828.0,15502.35,30122.523,11030.89,67035.65,22052.28,53184.37,37192.805,14914.464,40672.723,59982.55,28516.865,32492.729,37346.23,12917.371,31351.846,28569.047,
369,312.76843577925433,0.30160555,,,,,,,,,,,42307.7,26144.268,106276.57,138114.36,73436.65,425676.4,125504.05,441721.84,414504.84,149128.77,272687.12,470356.28,278905.47,286454.9,269825.53,287657.75,87183.91,254640.38,
370,128.89206849570454,0.30206943,,,,,,,,,,,4037.024,9962.017,10141.268,17994.021,6292.752,53368.043,22753.406,53562.445,31736.895,13976.18,21072.984,15740.411,13045.563,8246.37,20109.803,18692.344,6964.183,18186.84,
371,380.66611355163235,0.30066112,,,,,,,,,,,0,0,3035.616,27287.928,0,201122.05,29878.877,144806.61,100434.41,3132.0117,105456.39,186293.03,38065.375,110192.41,85099.21,108555.68,9835.935,79388.945,
374,258.8254633447991,0.30461958,,,,,,,,,,,4716.3164,0,11357.838,10962.358,5909.1533,37482.695,12647.045,37181.96,25933.848,15331.087,23216.592,32950.324,14469.344,16732.035,14785.302,10778.571,15484.507,18417.75,
376,284.77351449605703,0.30716667,,,,,,,,,,,31050.371,20530.285,67235.805,90836.88,50496.04,387010.84,101310.09,325485.78,295839.72,119193.62,136303.11,295150.4,149173.83,219833.12,168294.95,79005.29,76717.21,180841.2,
379,230.8303733884473,0.30299538,,,,,,,,,,,5379.2476,5460.123,7580.1445,20551.078,9409.42,71100.516,16001.85,56892.004,38446.062,19899.719,27604.041,59945.176,18574.135,25960.68,23090.914,28655.527,15307.871,22032.428,
380,254.84148424982183,0.30173472,,,,,,,,,,,0,0,2678.0051,3178.4976,0,25873.572,2584.9656,6434.9653,3627.3625,3249.3362,0,11327.743,0,4515.143,3604.5295,4575.239,3966.04,0,
382,166.86531662640206,0.30486804,,,,,,,,,,,20609.715,0,0,55030.688,0,0,56183.637,0,67939.086,45042.11,65073.88,0,59406.062,62513.727,58554.07,66067.516,44444.56,62884.47,
383,372.677963458439,0.30511108,,,,,,,,,,,0,0,4091.1975,32894.35,0,200786.34,30551.295,152145.64,102604.49,4312.9023,101173.055,191493.78,39134.418,107650.96,81070.25,110622.62,9183.613,9954.215,
384,140.9179960542033,0.29719168,,,,,,,,,,,0,0,5168.8354,12680.078,3701.8032,28516.898,11461.656,18897.205,12143.773,7871.0054,7673.0903,9091.375,6133.0654,10732.473,11038.392,9698.286,10225.959,10202.931,
385,196.92511645459257,0.30398574,,,,,,,,,,,0,4804.3027,2866.5852,6452.4844,8616.159,7289.7993,12399.52,9318.61,8188.1475,0,7764.7764,0,0,8201.308,8231.043,7453.0674,8100.8735,6324.013,
386,382.66318773645787,0.30057737,,,,,,,,,,,0,0,1818.0073,7458.4746,0,60150.93,11979.947,43169.914,30522.402,0,33260.96,59819.46,14885.034,31734.172,26082.996,33739.023,24115.363,28442.793,
387,314.76531025843246,0.3025324,,,,,,,,,,,20715.822,10745.653,48506.92,61827.02,34284.332,210570.03,54680.54,40113.848,210026.3,62093.715,115526.35,223639.84,122453.83,124271.23,118967.95,117671.77,120352.18,105279.3,
388,374.6752580242198,0.2997979,,,,,,,,,,,0,0,6694.497,73364.77,6360.0474,499395.88,80512.19,407591.4,270856.9,13785.404,288058.5,464055.25,96998.12,284355.6,226089.58,21874.896,215708.47,250464.83,
390,256.8284695119216,0.30716667,,,,,,,,,,,10120.032,7724.2876,23115.438,21244.834,16266.676,76804.52,22276.996,63651.83,48525.668,33071.93,44088.402,79198.46,30395.857,33111.723,30897.578,32572.812,22714.88,30020.617,
392,186.91487827807916,0.2945489,,,,,,,,,,,26540.773,0,38624.02,54155.383,46178.15,83305.45,70645.91,902239.2,41948.59,58346.473,0,1094913.5,119088.36,136305.12,168700.05,150742.38,0,135547.36,
393,280.7793205190864,0.30670276,,,,,,,,,,,17154.242,9422.148,37419.445,62413.29,30578.152,244747.53,57435.07,198077.05,163681.52,59837.95,73501.16,172124.28,88146.31,129802.67,102584.055,49221.617,49735.594,112454.41,
394,308.77428387288626,0.3062398,,,,,,,,,,,29734.012,14920.777,61489.047,81566.95,45968.3,293626.75,75352.56,301620.9,278409.47,94788.57,159007.52,347184.44,167617.02,188970.95,158565.78,54290.58,52786.016,153877.44,
395,246.8103886006119,0.30415472,,,,,,,,,,,0,0,3539.9116,4546.735,0,18633.986,4483.412,14137.183,4553.705,0,6298.206,12221.694,5889.073,8279.018,7840.0493,7228.44,8018.8237,7590.288,
398,314.76538416421687,0.30577683,,,,,,,,,,,20715.822,10745.653,48506.92,61827.02,34284.332,210570.03,54680.54,213892.3,210026.3,62093.715,115526.35,223639.84,122453.83,124271.23,118967.95,37966.83,39966.766,105279.3,
406,381.7769543549224,0.3041284,,,,,,,,,,,12786.357,0,31623.252,30375.395,16630.14,66216.24,28015.883,56057.195,76137.13,27453.322,37830.266,49838.883,53437.84,56659.6,40643.266,4343.3096,44459.113,47391.305,
407,266.8066360410018,0.30716667,,,,,,,,,,,8279.709,7170.6855,11719.247,18902.182,7864.1626,26775.965,8367.236,22016.26,16122.105,16235.711,12668.903,21604.352,12463.568,15000.737,16614.516,6184.0894,8813.609,17245.633,
409,282.7876820058235,0.31001762,,,,,,,,,,,3984.6,0,8211.605,11410.9795,5757.8696,30600.549,10334.587,29861.988,28587.123,11860.87,15471.271,27481.594,17406.504,9124.632,18423.05,19635.896,11182.382,21568.143,
410,193.87627122492873,0.3124706,,,,,,,,,,,10379.745,0,17400.807,51213.125,21813.803,48413.707,49240.664,23794.107,41231.79,11933.999,37643.027,88811.75,42488.746,52848.41,47478.26,57632.855,12511.721,45557.438,
411,172.85775018262174,0.3039204,,,,,,,,,,,3839.867,4615.1543,9140.517,13309.247,7262.5728,23356.316,15617.505,22675.865,18681.172,10610.94,18748.346,24559.61,14293.727,16183.661,16554.996,9458.754,9248.056,17267.42,
412,226.8456258558104,0.2992771,,,,,,,,,,,0,0,3200.7585,5002.096,2284.907,11098.693,3877.0261,19216.643,14336.215,5407.3555,9224.857,12315.366,6220.1055,9005.676,6252.5044,10297.508,6187.4746,6733.322,
413,286.77048794580855,0.3104111,,,,,,,,,,,18856.674,15025.626,13627.209,42924.42,27558.45,173637.88,42995.484,146560.25,138283.72,55919.883,59270.098,137385.11,73617.38,91324.82,73867.734,34948.19,36614.14,77695.56,
414,217.05846937669793,0.31345198,,,,,,,,,,,14668.012,0,15230.641,12919.443,18818.494,5526.983,9521.55,14132.0625,15208.683,9289.608,11914.013,16642.076,13862.842,12005.386,14450.608,5140.015,10988.721,10490.527,
415,217.04827163881373,0.31319073,,,,,,,,,,,189253.25,224922.45,215465.11,140877.52,211522.31,62688.914,107135.484,171081.5,159811.95,96597.8,120062.04,221995.22,149792.55,133070.7,148815.02,50464.027,122115.33,123541.805,
417,244.80261725314705,0.31179166,,,,,,,,,,,0,0,6277.1367,24805.85,15475.0625,101561.41,28824.44,84319.24,74490.52,27147.61,41475.797,72384.23,40963.312,53746.797,42778.17,19862.59,21606.428,46484.49,
419,282.7764471219418,0.3136546,,,,,,,,,,,32086.066,22961.84,32016.963,109219.36,58866.098,440927.9,113070.12,382849.72,349081.44,136392.22,153793.22,350911.38,189126.55,92239.055,199044.67,95076.164,94286.19,228134.52,
420,219.04527979085663,0.3136546,,,,,,,,,,,59378.59,73346.28,71891.195,44380.21,68484.23,9550.852,42546.21,57083.75,57190.41,31796.395,39504.254,72183.266,50602.84,43249.773,52622.54,50249.953,34968.555,38870.49,
421,246.79971367447712,0.3114892,,,,,,,,,,,3621.1157,0,32138.656,42951.188,19264.41,178736.08,41221.08,135225.12,120284.13,46746.668,60264.28,125142.305,61584.227,80086.38,69554.52,35556.805,38395.016,75973.62,
426,228.83348657026383,0.30948335,,,,,,,,,,,10797.624,6796.9385,10293.277,31699.547,19459.986,71862.766,26436.129,113427.07,75480.79,27234.494,55328.56,111486.9,37647.918,51801.74,41627.27,27829.756,28519.047,49544.73,
427,198.80821476595514,0.31774887,,,,,,,,,,,28953.56,25221.875,23448.71,34336.246,19622.164,0,30517.098,20734.137,39663.055,30155.193,34663.195,0,24984.88,24601.145,26391.158,28552.36,30001.135,0,
428,215.03263013740127,0.3122648,,,,,,,,,,,57902.594,147259.3,150662.11,41768.453,140151.45,67477.016,65699.555,83579.836,93925.14,77324.61,38012.93,43347.785,69132.36,79435.93,76349.43,74338.1,74224.67,69381.766,
