"Filename",PS-PS_neg_53.mzML,CG-C13_neg_52.mzML,MI-B14_neg_49.mzML,CG-C22_neg_50.mzML,MI-B24_neg_47.mzML,QC_neg_45.mzML,MI-ML_neg_48.mzML,QC_neg_56.mzML,QC_neg_51.mzML,PB_neg_42.mzML,CG-CG_neg_55.mzML,ASP-ASP_neg_54.mzML,QC_neg_46.mzML
67/206.9727mz/0.26min,33701.32421875,86020.3671875,182996.828125,145974.171875,15831.0029296875,67328.828125,72810.90625,109912.1796875,114214.3828125,,56475.4921875,40950.57421875,112175.15625
69/454.9268mz/0.26min,7992.4736328125,,,,,9988.4970703125,24139.41015625,10253.6943359375,9695.0380859375,10937.212890625,29880.54296875,7910.1328125,10972.3251953125
76/226.9659mz/0.26min,234967.078125,42982.82421875,34066.8671875,40203.5546875,15543.76171875,247912.96875,295444.59375,211318.671875,210845.359375,77982.96875,390393.78125,199866.046875,218215.53125
77/228.9644mz/0.27min,41209.14453125,6995.53955078125,5805.30712890625,,,39289.80078125,53845.75390625,31744.130859375,35379.890625,,60899.36328125,33708.3515625,35874.26171875
78/227.9673mz/0.26min,41498.92578125,8283.556640625,6173.34228515625,7266.02294921875,2951.41845703125,42499.04296875,55072.6953125,35459.56640625,36197.19921875,12198.396484375,64597.9453125,35968.08984375,42006.22265625
79/242.9407mz/0.27min,,77275.078125,94647.0859375,96853.2265625,28453.8984375,,,,,,,,
80/258.9166mz/0.26min,,31638.259765625,60791.80859375,36077.4609375,24623.263671875,,2366.280029296875,,,3146.701171875,,,
81/326.9016mz/0.27min,,48102.390625,63598.90234375,68899.734375,17920.23828125,,,6019.3369140625,,,1815.5804443359375,3152.9609375,
83/242.9429mz/0.26min,16694.140625,,17269.97265625,,28453.8984375,37695.05078125,17476.6640625,31614.865234375,33444.66796875,15786.8515625,23103.810546875,23697.970703125,36392.5859375
84/394.8898mz/0.27min,7968.61572265625,24577.228515625,23374.783203125,28792.84765625,5738.8876953125,9262.287109375,8883.814453125,10071.955078125,10192.583984375,14791.060546875,4520.767578125,10035.916015625,10342.7607421875
85/294.9533mz/0.27min,154656.90625,1516.190673828125,,,,157130.28125,186744.5625,121077.7734375,114860.3671875,54924.97265625,197730.9375,152562.828125,164976.875
87/362.9408mz/0.27min,207562.625,1906.4351806640625,,,,193828.078125,237569.921875,183356.46875,189865.09375,85432.6796875,237578.625,212817.9375,220645.515625
88/363.9424mz/0.27min,40519.03125,,,,,41033.53515625,49588.67578125,36395.48828125,33819.19140625,15163.3271484375,49020.92578125,39873.671875,42527.69921875
89/430.9279mz/0.27min,73099.96875,,,,,61234.41015625,76992.8203125,59908.125,56848.65234375,27867.34765625,74762.125,74011.71875,73567.703125
90/378.9172mz/0.27min,11941.619140625,,,,1768.0533447265625,39240.4296875,15240.7392578125,40595.2109375,36859.66796875,15836.294921875,17367.142578125,,39115.3515625
92/514.8919mz/0.27min,9922.4970703125,,,,,25969.2734375,15617.576171875,30824.1796875,32402.640625,14639.103515625,11199.5419921875,20441.56640625,32530.400390625
95/650.8661mz/0.27min,7912.56103515625,,,,,24072.36328125,13074.1376953125,32201.849609375,30010.548828125,11440.80078125,9398.7158203125,14370.4833984375,30765.943359375
100/590.9011mz/0.27min,12909.1337890625,,,,,9562.41015625,22045.953125,11337.4462890625,12457.865234375,17831.6640625,30933.748046875,10154.484375,9884.69921875
101/634.8896mz/0.27min,48996.1484375,,,,,40074.703125,74896.34375,46195.71484375,45587.10546875,29942.740234375,48835.875,52327.76953125,51297.02734375
102/498.9151mz/0.27min,60754.39453125,,,,,51249.6953125,73875.4453125,54833.0546875,47960.5546875,27034.447265625,56226.7578125,59056.1484375,58190.02734375
103/216.9350mz/0.27min,,28694.41796875,20410.068359375,20653.107421875,34062.54296875,,,,16556.650390625,,,,11326.3359375
104/218.9326mz/0.26min,,21307.27734375,16091.228515625,17326.09375,31693.6328125,,,10327.546875,7436.482421875,16793.994140625,,,7561.70654296875
105/180.9732mz/0.27min,131637.421875,20845.939453125,34630.51171875,30760.43359375,11484.6064453125,172047.328125,167791.71875,171576.296875,170635.640625,188313.15625,105631.1796875,152954.328125,165586.546875
107/656.8849mz/0.28min,116134.1875,,,,,114754.4140625,210668.640625,112955.28125,115119.515625,247445.703125,65021.98828125,180033.984375,121342.375
108/452.9230mz/0.28min,198195.046875,,,,,219000.78125,307244.1875,217622.078125,222782.171875,384968.46875,121365.96875,267319.1875,231516.78125
109/112.9856mz/0.28min,976163.75,183095.390625,146716.25,161413.359375,155504.21875,1157515.5,1156685.0,1146447.5,1117856.5,1224208.125,869751.875,1121527.625,1099459.375
111/128.9595mz/0.28min,,421643.34375,618761.5,567385.25,279723.15625,8943.3876953125,,9550.357421875,9648.5966796875,,,,7793.59521484375
112/520.9103mz/0.28min,183330.171875,,,,,192561.3125,303778.875,194150.625,202943.609375,375807.25,111452.25,256836.5625,200293.859375
113/248.9605mz/0.28min,331448.6875,2644.326416015625,,,2443.90380859375,467914.25,490048.375,483326.78125,480024.0,554134.25,241376.9375,432108.28125,453022.34375
114/316.9481mz/0.28min,276202.90625,,,,,374155.09375,417514.15625,387542.78125,388836.4375,496973.0625,194689.296875,383159.03125,372597.28125
115/384.9355mz/0.28min,203948.40625,,,,,224392.1875,293074.09375,227951.9375,234044.5,314241.375,128293.2265625,252859.796875,219547.671875
117/604.8714mz/0.28min,,,,,,80950.9921875,,77368.7109375,82480.1328125,3263.152587890625,,,75230.8359375
119/588.8978mz/0.28min,183059.171875,,,,,183448.4375,313743.03125,187954.859375,182072.5,381636.4375,108507.8671875,267032.15625,197129.625
120/280.9079mz/0.28min,,68746.3359375,70544.5625,77980.859375,50413.65625,,,,,,,,
125/458.8789mz/0.29min,128540.9140625,,,,,56691.51171875,58161.125,63668.6171875,64462.56640625,108125.5390625,107297.359375,118126.078125,55050.2578125
128/390.8916mz/0.29min,136238.921875,,,,,61571.34375,59828.65234375,68298.3125,71202.421875,110733.984375,118157.5,113831.59375,56718.18359375
129/526.8664mz/0.29min,131601.953125,,,,,51187.3671875,53425.18359375,56451.609375,56636.796875,112979.328125,106404.15625,119658.9921875,51053.4296875
130/322.9043mz/0.29min,162888.734375,,,,,91056.7734375,77459.6640625,95157.0703125,89528.4609375,129338.578125,150517.734375,134422.640625,74410.9453125
131/254.9169mz/0.29min,210287.328125,,,,,125724.8046875,98864.578125,119490.5625,118695.234375,181773.4375,194122.890625,145635.890625,97790.578125
133/186.9294mz/0.29min,149226.515625,,,,,109073.109375,78150.0390625,100709.3515625,94091.8828125,184193.71875,147721.1875,112692.671875,103974.59375
135/306.9189mz/0.29min,47031.35546875,,,,,33663.9609375,47115.10546875,16580.03515625,15807.5634765625,26390.443359375,40147.65234375,62807.484375,35929.203125
137/238.9312mz/0.29min,50801.9140625,,,,,34397.078125,47255.11328125,24545.634765625,21714.076171875,26513.609375,,60097.3203125,34026.3984375
141/225.0615mz/0.30min,,78846.0234375,,52806.046875,,29061.701171875,,30291.318359375,29971.921875,,96583.375,12294.13671875,17660.44140625
151/164.9474mz/0.30min,61657.3828125,,,,,88901.8203125,74082.703125,86146.8359375,93601.9921875,142588.390625,86095.9921875,52479.28125,74407.6328125
154/244.8881mz/0.30min,51529.03515625,,,,,31374.87890625,39829.88671875,42010.5,43206.171875,37767.625,52131.15234375,41313.0234375,37885.68359375
162/108.9020mz/0.30min,,145948.296875,420103.78125,276892.125,86747.125,,,11556.2744140625,,,,,
166/176.0565mz/0.30min,,40249.58203125,,37198.76953125,,5070.23681640625,,4498.24267578125,5391.1572265625,,14536.2890625,,
171/222.9058mz/0.30min,12992.5615234375,,,,,17604.93359375,13144.458984375,17480.53125,16052.333984375,23540.84375,16909.1875,13340.435546875,17661.27734375
172/378.7881mz/0.30min,34315.3046875,,,,,28291.5,36198.3828125,31334.482421875,29393.431640625,48151.8125,45589.984375,43354.0234375,32386.099609375
180/176.9006mz/0.30min,69697.0859375,,,,,73634.9296875,70347.8125,70678.0234375,65017.75390625,102570.390625,79099.2734375,85013.5703125,73469.4375
182/320.8292mz/0.30min,32201.341796875,,,,,29361.634765625,30556.376953125,31298.744140625,32654.2265625,57220.19921875,40681.2890625,34936.2734375,33833.40625
184/376.7912mz/0.30min,49643.54296875,,,,,35852.99609375,43855.015625,37899.8984375,40505.0390625,64339.58984375,60112.14453125,58542.765625,43229.98828125
185/236.8563mz/0.30min,91738.6796875,,,,,65768.203125,78019.140625,74305.9765625,73757.28125,70320.0,84250.46875,102450.84375,71272.796875
186/460.7642mz/0.30min,36386.5078125,,,,,32195.759765625,32740.83984375,29518.1875,29287.388671875,84543.8359375,49795.47265625,33018.03125,33248.55859375
196/436.7468mz/0.30min,38763.51953125,,,,,22007.7421875,32478.12109375,26354.1171875,19556.970703125,33037.4375,37884.0859375,43186.9765625,30975.509765625
197/144.8694mz/0.31min,,19026.421875,26731.4921875,19193.267578125,24437.5703125,2233.506591796875,,2798.345947265625,,,,,2624.8828125
199/294.8153mz/0.31min,70201.9453125,,,,,40514.70703125,56494.37109375,47214.53125,41397.85546875,40891.0859375,55220.48046875,82935.6328125,44107.6640625
201/234.8594mz/0.31min,131495.84375,,,,,97831.296875,117190.2578125,109946.921875,101089.234375,107349.1484375,111921.375,144474.75,108026.90625
202/260.8734mz/0.31min,104233.1328125,,,,,102326.125,101224.4609375,111425.5234375,111832.6015625,222618.09375,137853.53125,111055.2421875,120493.421875
203/318.8323mz/0.31min,72931.359375,,,,,64866.47265625,78094.96875,82923.6875,68959.0234375,127375.3984375,96727.1875,85472.2421875,78155.234375
204/214.8746mz/0.31min,,,,,,44651.6640625,42914.71875,40400.60546875,39520.875,49181.51953125,32546.140625,41061.48828125,42275.95703125
205/544.7362mz/0.31min,15709.40234375,,,,,14420.1689453125,16796.357421875,14632.50390625,14511.8515625,66315.890625,30367.494140625,18173.9765625,17236.228515625
206/602.6945mz/0.30min,10233.3251953125,,,,,13897.1533203125,11388.0009765625,10804.4453125,13418.2060546875,49912.2421875,20689.802734375,14203.01953125,15151.556640625
208/212.8776mz/0.31min,,,,,,60643.4609375,58955.5,57619.83984375,60724.328125,65859.28125,47490.71484375,66728.9765625,62262.7421875
211/215.0327mz/0.31min,,104806.8515625,15184.7490234375,107126.9609375,14263.8984375,83491.1796875,9844.0087890625,91592.3046875,86976.703125,11374.7607421875,451292.125,112006.0,91299.1640625
215/292.8184mz/0.31min,71646.4609375,,,,,35703.484375,56404.85546875,,43889.85546875,37879.09375,51672.3359375,79332.4296875,48062.72265625
219/238.8911mz/0.31min,,,,,,67253.078125,72162.5390625,66977.8671875,64841.16015625,150105.96875,98342.453125,59790.9453125,68105.40625
220/156.9161mz/0.31min,,,,,,103225.4375,83080.9296875,94602.375,98134.125,123716.7421875,80701.4921875,79118.4140625,103248.234375
221/154.9192mz/0.31min,,,,,,259426.046875,218665.78125,254597.9375,256415.3125,324797.84375,207975.828125,230577.21875,267838.3125
222/500.7739mz/0.31min,,,,,,25563.083984375,26153.30859375,22549.84375,22625.712890625,75899.6796875,39543.30859375,20161.41796875,24869.32421875
227/276.8642mz/0.31min,,,,,,25971.98828125,21799.814453125,28116.8671875,25914.728515625,39083.0703125,,19184.423828125,
228/402.8045mz/0.31min,21144.3046875,,,,,20205.826171875,20355.46875,22761.0234375,20118.388671875,28837.642578125,31885.0234375,23247.314453125,22944.513671875
230/380.8232mz/0.31min,,,,,,51505.1953125,52566.13671875,50323.90234375,50976.39453125,141752.5,75584.0859375,46742.6171875,50057.6640625
231/158.8464mz/0.31min,16016.984375,12657.0498046875,15856.8427734375,13402.8291015625,13387.5341796875,21771.359375,24234.91015625,18758.939453125,,16469.802734375,,15425.4482421875,17633.869140625
238/358.8423mz/0.31min,,,,,,64122.328125,62263.984375,65639.359375,62709.16796875,154898.0625,82393.6796875,54438.046875,69956.8828125
241/274.8695mz/0.31min,,,,,,55633.765625,49241.26953125,,56374.484375,85114.84375,52718.81640625,44557.12109375,57976.98046875
247/162.8391mz/0.32min,268575.1875,201746.421875,286567.3125,194536.203125,203060.734375,312037.6875,438551.75,288667.53125,297270.5,268676.59375,527232.5625,443640.21875,256908.875
251/164.8360mz/0.31min,88001.7109375,67463.2109375,92895.5859375,62984.86328125,68003.8515625,102623.03125,130159.5390625,100644.4921875,100435.7265625,82110.1171875,152021.4375,128081.703125,82327.359375
252/138.9704mz/0.32min,17269.845703125,,21751.75390625,,9827.75390625,,34101.359375,66055.6640625,81358.6015625,,26712.376953125,,28710.560546875
253/336.8616mz/0.32min,,,,,,74307.5078125,,77688.8046875,79189.1640625,,53752.43359375,,71949.171875
254/160.8421mz/0.32min,277661.1875,211723.5625,302256.6875,198219.234375,224641.859375,328148.875,473914.78125,311976.71875,318956.5625,289989.0,536873.25,263433.15625,269118.375
255/194.9289mz/0.32min,,,,,,37089.1328125,21050.89453125,44771.75390625,46175.6328125,339952.90625,17999.392578125,,40654.8125
256/598.7422mz/0.32min,,,,,,15279.009765625,8622.673828125,15836.3203125,17085.79296875,41356.84375,17508.818359375,10967.974609375,16390.10546875
257/360.8375mz/0.32min,,,,,,10515.552734375,11512.0947265625,9871.76171875,11075.01171875,24388.841796875,12582.181640625,8033.79638671875,
258/216.9103mz/0.32min,,,,,,238858.953125,159835.390625,237742.5625,252064.0,510788.6875,187248.265625,128846.75,253147.984375
259/478.7919mz/0.32min,,,,,,32486.505859375,24790.599609375,29472.953125,33960.5703125,90722.1796875,44044.6640625,18944.431640625,31135.2578125
260/338.8570mz/0.32min,,,,,,11822.1494140625,,11282.322265625,13687.5712890625,21287.796875,,,10512.353515625
261/576.7583mz/0.32min,,,,,,13134.0009765625,7916.62646484375,14039.833984375,15884.1796875,38539.08984375,10982.0771484375,,13323.734375
265/336.8602mz/0.32min,,,,,,,46132.5703125,,79189.1640625,139335.84375,53752.43359375,37297.71875,67227.4453125
267/179.0194mz/0.32min,,3275.753173828125,,5085.8046875,,17178.478515625,,16297.1123046875,15183.814453125,,,28129.359375,18709.537109375
273/218.9064mz/0.32min,,,,,,26179.53125,15838.4638671875,15665.6357421875,26997.998046875,49480.91796875,20265.23046875,13693.9443359375,23588.0234375
274/456.8104mz/0.32min,,,,,,38031.1484375,20322.359375,37003.96484375,43962.84765625,91020.7578125,31061.056640625,16298.8037109375,39679.125
297/203.7988mz/0.33min,7443.55224609375,10128.177734375,12927.3154296875,9408.2734375,7963.71484375,9066.51171875,7997.0498046875,8360.2509765625,,11930.4765625,3427.886962890625,5488.64501953125,9350.962890625
298/165.0404mz/0.32min,14102.791015625,16818.126953125,6503.68994140625,13158.9365234375,,155424.8125,8036.8115234375,152071.5625,144010.40625,,143815.453125,832062.1875,140932.28125
306/135.0298mz/0.32min,,42338.06640625,,39223.3125,,74061.078125,,74608.9296875,77828.625,,117915.4453125,,69850.03125
314/259.0132mz/0.33min,44785.6875,57725.93359375,7605.720703125,65010.6328125,,79234.28125,,88144.28125,84306.3125,,440140.03125,,87224.1796875
318/196.8110mz/0.33min,15110.8056640625,20390.9609375,28352.49609375,23081.43359375,18792.990234375,22087.154296875,25283.3125,16012.9619140625,18015.45703125,26109.720703125,6416.16015625,11566.5771484375,16772.287109375
319/195.8109mz/0.33min,782466.1875,864179.5625,1504505.625,1090089.5,890423.375,919706.4375,1162967.625,818541.0,869770.1875,1588910.625,313452.65625,548705.9375,878128.0625
320/197.8078mz/0.33min,907036.125,1040188.8125,1828897.875,1298606.0,1035831.5625,1088837.75,1384606.125,1001849.75,1038751.1875,1902509.625,401174.28125,651365.9375,1054929.5
321/199.8049mz/0.33min,443986.59375,500893.125,870235.625,622139.4375,496523.65625,530712.125,639332.0625,483864.6875,513177.8125,916531.0625,187533.40625,304245.125,494644.59375
322/201.8017mz/0.33min,93687.9453125,96132.921875,170173.890625,129124.7890625,99856.28125,115724.125,130187.9453125,96157.4609375,103662.8046875,174178.328125,41089.0390625,65363.5859375,105344.390625
323/355.0881mz/0.33min,,15040.4912109375,,13771.34375,,21410.658203125,,22911.81640625,23908.27734375,,,80007.6328125,23311.564453125
324/193.8152mz/0.33min,42864.89453125,47526.59765625,72764.3125,56620.1640625,45916.375,42900.8046875,61332.12109375,43391.62890625,47013.41796875,85941.7890625,19520.908203125,31114.25390625,46509.83203125
326/179.0560mz/0.33min,53967.03515625,16640.6640625,,12205.5361328125,2287.405029296875,32258.46875,,34087.265625,32813.0859375,,109164.0703125,105905.953125,31297.130859375
327/198.8080mz/0.33min,19146.205078125,24866.923828125,37289.125,27972.509765625,22265.23046875,23367.220703125,29430.234375,21936.029296875,24500.57421875,38991.21875,9140.27734375,15035.2470703125,22114.513671875
328/200.8050mz/0.33min,12199.8095703125,10867.8701171875,18390.64453125,13863.6962890625,12212.5693359375,11236.109375,14652.3203125,11930.9609375,11904.953125,19117.013671875,4574.09619140625,7227.3173828125,10451.7705078125
329/357.1030mz/0.33min,,31249.796875,,23461.314453125,,37522.7734375,,31822.763671875,34532.07421875,,21866.20703125,118917.4765625,38724.9453125
330/613.1047mz/0.33min,,205054.6875,,204232.8125,,14234.0078125,,14286.5009765625,14014.650390625,,,,14732.9716796875
333/377.0853mz/0.33min,56404.328125,53555.4609375,25847.6640625,61168.75390625,25682.83203125,25614.744140625,13504.6787109375,26662.189453125,28028.189453125,15094.9736328125,47474.671875,24985.2265625,27888.453125
337/186.0187mz/0.33min,,13000.416015625,24808.328125,18497.18359375,26756.798828125,6226.3720703125,6699.638671875,5885.05322265625,,,,,
352/539.1378mz/0.33min,4361.3837890625,33678.04296875,2072.615966796875,33546.5078125,2453.13037109375,10224.310546875,,9682.17578125,10431.5849609375,1241.9603271484375,22873.74609375,7772.94384765625,10960.5498046875
355/439.0798mz/0.34min,10037.6474609375,18411.708984375,5642.36474609375,17561.3984375,,25292.4296875,,28263.41015625,27284.474609375,20664.876953125,30938.95703125,,29512.234375
357/149.0089mz/0.33min,2967.490234375,3305.005859375,,,,8414.650390625,,11489.4326171875,9599.8916015625,,20911.287109375,31342.79296875,8213.96484375
358/481.0627mz/0.34min,,441140.3125,,468352.53125,,33797.42578125,,32815.1015625,30956.8125,,,,30682.52734375
367/205.0351mz/0.34min,18479.494140625,28506.193359375,,34920.34375,,18445.083984375,,21583.455078125,14966.0498046875,,,48435.47265625,19194.9140625
368/304.0674mz/0.34min,,40979.05859375,,48459.92578125,,19178.263671875,,19357.529296875,21454.228515625,,87832.5859375,,22240.84765625
369/387.0225mz/0.34min,,,,,,24624.87890625,,23501.54296875,22155.984375,,81121.0703125,,22919.25390625
370/411.0942mz/0.33min,,,,,,15278.673828125,,17285.796875,17014.072265625,,,,20181.09375
371/223.0459mz/0.34min,6583.81591796875,19103.3046875,,17172.001953125,,222625.484375,,238376.28125,239290.6875,,124931.0,1346691.875,226463.3125
372/193.0353mz/0.34min,41464.421875,22328.4609375,4512.8505859375,19325.806640625,,216938.921875,,238957.71875,232910.140625,,263825.25,1505250.875,214800.046875
373/701.1909mz/0.34min,1234.0625,61532.82421875,2097.480712890625,64945.76171875,,14669.6845703125,,12537.970703125,13984.30859375,,27188.349609375,,13527.2529296875
375/267.0728mz/0.34min,,27392.7265625,,23614.07421875,,80567.359375,,87468.3984375,86513.8828125,4404.8505859375,290474.84375,,73821.5703125
376/334.0456mz/0.34min,,11834.1220703125,,8656.337890625,,16750.708984375,,13751.044921875,16853.6015625,,45344.2890625,,15032.1982421875
377/281.0505mz/0.34min,49218.65234375,,,,,23250.255859375,,25325.39453125,25895.677734375,,,,26147.380859375
381/105.0190mz/0.34min,8341.1103515625,9581.3876953125,,9117.814453125,,26725.865234375,2752.751708984375,27906.572265625,29603.921875,1569.50537109375,31714.2578125,107668.9609375,29895.021484375
382/163.0247mz/0.34min,42430.5625,7768.39794921875,,10124.763671875,,49742.0546875,,57119.765625,55949.94921875,,70398.515625,209267.90625,51990.46875
383/101.0241mz/0.34min,6978.783203125,8107.7978515625,2054.58837890625,,,16862.76171875,,19692.12109375,15935.380859375,1253.731201171875,46401.2890625,46878.77734375,16919.9296875
384/236.0775mz/0.34min,,230986.984375,,196694.25,,73062.9140625,,76758.5390625,68540.5625,,457654.6875,,74507.765625
385/191.0555mz/0.34min,70880.2890625,,,,,,,20662.423828125,,,,,16289.2802734375
386/177.0402mz/0.34min,25773.9140625,17173.12890625,,18878.7578125,,19104.208984375,,23890.669921875,24158.2734375,,54255.0703125,71269.0390625,22170.68359375
387/221.0299mz/0.34min,14489.15234375,17924.599609375,,18557.0,,62503.859375,,68202.7109375,70124.953125,,56589.26953125,320813.09375,55360.81640625
392/149.0452mz/0.34min,19199.693359375,8799.8935546875,1964.130126953125,5432.04833984375,,20277.54296875,1387.296875,16094.373046875,16251.275390625,,84007.96875,31890.087890625,16240.740234375
395/191.0195mz/0.34min,14150.2548828125,,,,,42381.48046875,,50213.62890625,37921.859375,,123537.640625,100066.1328125,34954.90234375
396/356.0273mz/0.34min,,,,,,10855.630859375,,9407.4248046875,11041.5576171875,,31191.919921875,,10163.8955078125
397/175.0247mz/0.34min,,17009.53125,,16263.3896484375,,34673.3359375,,35368.57421875,37554.10546875,,37122.13671875,200649.171875,35577.15625
419/207.0502mz/0.34min,16801.4296875,4543.65673828125,3026.205810546875,,,12752.7236328125,,13497.8173828125,14744.3798828125,,18762.703125,61033.08984375,15342.806640625
420/312.9854mz/0.34min,,,,,,18302.091796875,,15061.4814453125,17357.55078125,,,54735.4296875,17961.27734375
441/133.0143mz/0.34min,48518.36328125,52860.359375,8020.2900390625,29467.9765625,10982.7080078125,95942.0546875,239687.96875,102713.625,101833.6484375,10264.98046875,270023.03125,211931.40625,92009.6875
442/128.0353mz/0.35min,12518.08203125,38565.76171875,32986.30859375,29693.166015625,50750.47265625,15160.2548828125,19054.58984375,17130.05859375,16917.216796875,18915.68359375,13328.0302734375,,14871.681640625
463/401.1214mz/0.35min,,,48775.15234375,,7939.13623046875,15108.8564453125,60315.2890625,14953.123046875,13727.6826171875,,,,15253.1748046875
465/117.0191mz/0.36min,4155.85693359375,5144.17724609375,4582.31787109375,4493.908203125,6880.0751953125,8894.8994140625,,9643.9794921875,10594.4736328125,2605.401611328125,53942.64453125,12431.021484375,8468.443359375
472/115.0036mz/0.36min,8793.953125,15792.75,7306.744140625,9717.8642578125,9851.900390625,16777.87109375,30558.40234375,18549.830078125,14704.1982421875,7942.02392578125,47480.984375,31926.533203125,17034.66015625
473/478.7925mz/0.36min,,,,,,15943.29296875,,14034.05859375,14771.5283203125,,16655.81640625,11924.625,15524.8330078125
475/154.9192mz/0.35min,,,,,,60829.66796875,86277.84375,60868.41015625,60319.4765625,,39804.20703125,53471.90625,60179.34375
478/160.8421mz/0.35min,277661.1875,209644.234375,,197337.578125,181195.5625,262077.109375,307039.65625,284426.15625,257770.609375,289989.0,392822.875,260854.3125,269121.8125
479/158.8463mz/0.36min,16069.4248046875,14067.2841796875,15256.08203125,14019.896484375,9909.236328125,15392.3779296875,18030.59375,17323.26171875,15928.6533203125,18490.888671875,21136.595703125,16851.623046875,15895.1806640625
480/164.9474mz/0.36min,111879.109375,,,,,78186.2890625,84936.2109375,76209.1875,75802.59375,146081.5,104627.2109375,77798.140625,84433.3359375
482/162.8391mz/0.36min,278375.34375,204608.546875,,194237.34375,164649.453125,242233.71875,304282.25,265022.40625,243136.28125,268676.59375,322735.90625,242182.890625,245344.0625
486/164.8359mz/0.35min,88001.7109375,61581.796875,80666.9765625,61948.15625,51979.2578125,82511.5234375,100465.7265625,81309.546875,81342.71875,82110.1171875,107220.7109375,79983.375,78014.203125
487/358.8423mz/0.35min,,,,,,33767.4140625,38479.3359375,31110.744140625,34649.2265625,,34577.703125,24013.154296875,35833.4453125
492/318.8324mz/0.36min,42975.484375,,,,,13937.9208984375,23584.7109375,13462.822265625,12114.7958984375,,17108.712890625,18061.169921875,14387.8330078125
498/118.9980mz/0.36min,6823.9453125,,,,,15384.7587890625,,16029.6083984375,17234.310546875,,11904.1025390625,62711.25,17953.82421875
501/463.1132mz/0.36min,,,19398.462890625,,3730.815185546875,8508.3056640625,30690.890625,8303.787109375,8184.62255859375,,,,10454.427734375
506/380.8229mz/0.36min,,,,,,20221.38671875,20759.353515625,18737.48828125,19788.61328125,,28341.806640625,18686.564453125,19487.572265625
508/260.8732mz/0.36min,87977.375,,,,,39796.54296875,,38184.6171875,39252.52734375,110614.09375,62972.23828125,48455.328125,39331.62890625
509/238.8913mz/0.36min,87513.5390625,,,,,49456.13671875,,52463.0703125,51894.8515625,,69786.671875,47994.17578125,50508.2421875
518/456.8104mz/0.36min,,,,,,20679.65625,11474.978515625,17568.03515625,18225.041015625,,11805.1318359375,10380.2138671875,19338.48046875
523/244.8881mz/0.37min,13761.2265625,,,,,4895.24462890625,10158.5009765625,,5827.4912109375,12393.537109375,13554.9775390625,10011.69921875,5866.9208984375
524/186.9292mz/0.37min,23545.68359375,,,,,16561.744140625,24910.087890625,15055.3828125,17252.6953125,38929.79296875,34086.6796875,22720.5703125,15719.4716796875
567/352.8826mz/0.39min,37270.1171875,,,,,13534.6083984375,14514.5263671875,13272.580078125,12219.1650390625,35525.25390625,26241.99609375,18155.501953125,
574/273.8239mz/0.40min,39249.15234375,,,,,40878.203125,24031.41796875,33660.03515625,38275.109375,40440.4453125,6514.87890625,12568.91015625,37404.859375
575/656.8819mz/0.40min,46507.2421875,,,,,,43674.640625,,,32031.892578125,21825.25,17997.111328125,
583/250.9618mz/0.40min,21210.212890625,,,,,9307.6611328125,16471.7890625,10081.3212890625,10256.373046875,16702.830078125,16605.0625,14675.5361328125,9222.4111328125
584/504.8804mz/0.40min,75305.59375,,,,,12818.9140625,26117.896484375,12635.5146484375,13259.43359375,30165.904296875,42427.22265625,31170.583984375,12015.6142578125
585/277.8181mz/0.40min,13026.9267578125,,,,,12296.0498046875,6898.3515625,8711.837890625,10917.505859375,10984.4638671875,,3968.826416015625,11844.2763671875
587/232.9320mz/0.40min,274969.6875,,,,,137788.3125,155363.78125,128840.84375,130870.5234375,220076.796875,239528.84375,181584.8125,127472.2109375
588/368.9072mz/0.40min,159261.75,,,,,48087.4140625,69353.296875,43472.9140625,46705.80078125,88256.9296875,118519.46875,83476.4921875,41873.83203125
589/520.9062mz/0.40min,187768.71875,,,,,27686.572265625,136640.78125,29090.755859375,27817.671875,103265.71875,106422.8046875,83037.2421875,
592/346.9113mz/0.40min,,,,,,,12077.279296875,,11377.3740234375,,16293.8291015625,7011.0595703125,
593/275.8214mz/0.40min,40408.41796875,,39734.52734375,22278.2578125,,35895.5078125,20555.88671875,30048.76953125,34419.90625,37051.87109375,6767.951171875,11490.3798828125,32495.626953125
596/390.8888mz/0.40min,61587.63671875,,,,,11207.76953125,20498.685546875,11839.5419921875,14253.9501953125,35673.38671875,42448.578125,29707.599609375,12427.1171875
604/154.9708mz/0.40min,469393.0625,,,,,186485.078125,332291.15625,187098.265625,187510.65625,301858.03125,414358.1875,297274.75,200817.421875
605/248.9574mz/0.40min,2378343.0,,,,,1015241.875,1856975.75,1060204.25,1004860.1875,1698194.25,2093392.5,1600790.125,994802.4375
607/384.9331mz/0.40min,549228.8125,,,24068.5703125,,144340.703125,393778.1875,148874.671875,140542.296875,360827.875,397443.90625,279511.46875,139731.703125
611/650.8649mz/0.41min,15103.0810546875,,,,,8301.4150390625,23724.892578125,9427.4921875,8293.84765625,20037.919921875,12245.158203125,9227.6298828125,9050.193359375
619/113.9859mz/0.41min,544407.1875,,,,,542599.375,617281.5625,526380.4375,533803.75,596759.75,572319.875,561297.125,542037.9375
621/226.9754mz/0.41min,1366853.25,,,,,1283669.5,1640378.75,1252948.75,1252322.75,1583452.25,1470772.375,1325071.625,1256735.5
