row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,PS-PS_neg_53.mzML Peak height,CG-C13_neg_52.mzML Peak height,MI-B14_neg_49.mzML Peak height,CG-C22_neg_50.mzML Peak height,MI-B24_neg_47.mzML Peak height,QC_neg_45.mzML Peak height,MI-ML_neg_48.mzML Peak height,QC_neg_56.mzML Peak height,QC_neg_51.mzML Peak height,PB_neg_42.mzML Peak height,CG-CG_neg_55.mzML Peak height,ASP-ASP_neg_54.mzML Peak height,QC_neg_46.mzML Peak height,
195,578.6790486416442,0.3064729,,,,,,,,,,,20552.525,0,0,0,0,14855.084,14346.684,12146.682,11477.468,7516.458,25384.2,0,14394.978,
196,436.7468309355606,0.30385923,,,,,,,,,,,38763.52,0,0,0,0,22007.742,32478.121,26354.117,19556.97,33037.438,37884.086,43186.977,30975.51,
197,144.8693870113928,0.30849582,,,,,,,,,,,0,19026.422,26731.492,19193.268,24437.57,2233.5066,2521.5215,2798.346,0,0,0,0,2624.8828,
198,146.86671709339723,0.31069168,,,,,,,,,,,0,18248.56,27158.158,16834.65,23167.047,2195.7502,3125.773,0,0,0,0,0,0,
199,294.81531803807275,0.3057074,,,,,,,,,,,70201.945,0,0,0,0,40514.707,56494.37,47214.53,41397.855,40891.086,55220.48,82935.63,44107.664,
200,438.78284510367246,0.30340415,,,,,,,,,,,0,0,0,0,0,24814.186,0,27621.941,31245.639,0,0,0,24376.467,
201,234.85941262882943,0.3057074,,,,,,,,,,,131495.84,0,0,0,0,97831.3,117190.26,109946.92,101089.234,107349.15,111921.375,144474.75,108026.91,
202,260.87335194528555,0.30571112,,,,,,,,,,,104233.13,0,0,0,0,102326.125,101224.46,111425.52,111832.6,222618.1,137853.53,111055.24,120493.42,
203,318.83231893410556,0.30570924,,,,,,,,,,,72931.36,0,0,0,0,64866.473,78094.97,82923.69,68959.02,127375.4,96727.19,85472.24,78155.234,
204,214.87453951288947,0.30785832,,,,,,,,,,,0,0,0,0,0,44651.664,42914.72,40400.605,39520.875,49181.52,32546.14,41061.49,42275.957,
205,544.7361574081889,0.3066352,,,,,,,,,,,15709.402,0,0,0,0,15135.226,16796.357,14632.504,14511.852,66315.89,30367.494,18173.977,17236.229,
206,602.6946019379284,0.30478516,,,,,,,,,,,10233.325,0,0,0,0,13897.153,11388.001,10804.445,13418.206,49912.242,20689.803,14203.02,15151.557,
207,271.10336461379114,0.30053058,,,,,,,,,,,0,0,12181.289,0,5156.169,13681.834,30584.855,0,11835.256,0,0,0,7546.751,
208,212.8776494300867,0.30786043,,,,,,,,,,,0,0,0,0,0,60643.46,58955.5,57619.84,60724.33,65859.28,47490.715,66728.98,62262.742,
209,438.77992681895853,0.30823332,,,,,,,,,,,0,0,0,0,0,0,23749.951,0,0,52374.38,36622.215,0,0,
211,215.03261754620908,0.30995002,,,,,,,,,,,0,104806.85,15269.959,107126.96,14263.898,83491.18,9844.009,91592.305,86976.7,11374.761,451292.12,112006.0,91299.164,
212,350.77702820513787,0.3047833,,,,,,,,,,,42598.81,0,0,0,0,17194.498,26433.871,20128.635,19554.49,16132.251,22742.125,45158.25,23133.12,
213,352.7742020451244,0.3047833,,,,,,,,,,,54706.664,0,0,0,0,20444.195,32853.555,24140.502,22345.895,18438.752,33662.227,58511.945,27964.19,
214,434.7501815973722,0.30385923,,,,,,,,,,,36647.2,0,0,0,0,22455.77,24963.45,22352.562,22534.92,33960.945,36367.094,37910.164,25687.018,
215,292.8185536417068,0.3057074,,,,,,,,,,,71646.46,0,0,0,0,35703.484,56404.855,46234.188,43889.855,37879.094,51672.336,79332.43,48062.723,
216,518.7230474108137,0.30385923,,,,,,,,,,,19336.545,0,0,0,0,18816.752,21154.258,17953.746,17480.84,52129.016,34709.984,23854.953,19376.77,
217,253.0563553766592,0.31157666,,,,,,,,,,,0,11120.539,0,12675.497,0,3812.57,0,5157.1196,0,0,0,0,3378.4377,
218,957.9696068060717,0.30957693,,,,,,,,,,,94005.89,48752.676,59226.98,67162.336,48820.16,75546.23,62603.848,79770.65,76502.98,63278.855,74116.3,86748.14,73598.24,
219,238.8910770193984,0.3099396,,,,,,,,,,,0,0,0,0,0,67253.08,72162.54,66977.87,64841.16,150105.97,98342.45,59790.945,68105.41,
220,156.91605564348373,0.30993748,,,,,,,,,,,0,0,0,0,0,103225.44,83080.93,94602.375,98134.125,123716.74,80701.49,79118.414,103248.234,
221,154.91919750910898,0.31097916,,,,,,,,,,,0,0,0,0,0,259426.05,218665.78,254597.94,256415.31,324797.84,207975.83,230577.22,267838.3,
222,500.7739310735708,0.31097916,,,,,,,,,,,0,0,0,0,0,25563.084,26153.309,22549.844,22625.713,75899.68,39543.31,20161.418,24869.324,
223,522.7542176323524,0.3089,,,,,,,,,,,0,0,0,0,0,19679.568,18484.545,18827.65,20861.531,61795.22,38550.613,23154.814,17604.861,
224,600.7363763639519,0.31214166,,,,,,,,,,,0,0,0,0,0,0,0,0,4131.59,10346.456,0,0,0,
225,718.6895846858293,0.32003888,,,,,,,,,,,0,0,0,0,0,0,0,0,6962.227,17772.623,7621.561,0,0,
226,740.6709198960287,0.3211,,,,,,,,,,,0,0,0,0,0,0,3463.4995,0,4258.861,13194.633,0,2880.525,0,
227,276.86425825899744,0.31218335,,,,,,,,,,,0,0,0,0,0,25971.988,21799.814,28116.867,25914.729,39083.07,0,19184.424,30277.057,
228,402.80445939704003,0.31218332,,,,,,,,,,,21144.305,0,0,0,0,20205.826,20355.469,22761.023,20118.389,28837.643,31885.023,23247.314,22944.514,
230,380.8231824182526,0.3089,,,,,,,,,,,0,0,0,0,0,51505.195,52566.137,50323.902,50976.395,141752.5,75584.086,46742.617,50057.664,
231,158.84638534582058,0.31598076,,,,,,,,,,,16016.984,12668.223,15856.843,13402.829,13387.534,21771.36,24234.91,18758.94,17471.852,16469.803,29307.285,23743.928,17633.87,
232,296.85504640811604,0.31346667,,,,,,,,,,,74110.37,0,0,0,0,0,0,0,0,0,0,0,0,
233,298.8530062395563,0.31346667,,,,,,,,,,,25080.025,0,0,0,0,0,0,0,0,0,0,0,0,
235,438.7854587802388,0.31725833,,,,,,,,,,,45860.168,0,0,0,0,0,0,0,11662.461,0,0,0,0,
236,462.7647367794253,0.31086665,,,,,,,,,,,16508.025,0,0,0,0,0,0,0,0,0,0,0,8624.083,
237,522.7560531504022,0.3104833,,,,,,,,,,,36259.47,0,0,0,0,19679.568,0,18827.65,20861.531,0,38550.613,0,17214.348,
238,358.8423449022533,0.31409794,,,,,,,,,,,0,0,0,0,0,64122.33,62263.984,65639.36,62709.168,154898.06,82393.68,54438.047,69956.88,
239,1017.9632194780435,0.31475833,,,,,,,,,,,5703.5005,0,0,0,0,8960.01,0,8360.868,9662.206,100790.71,0,0,10306.931,
240,146.04581581089414,0.31597915,,,,,,,,,,,0,30272.754,4763.0537,30034.29,5950.7056,0,42309.25,9491.339,9601.4375,0,4148.4565,0,0,
241,274.8696479148555,0.31409794,,,,,,,,,,,0,0,0,0,0,55633.766,49241.27,54243.434,56374.484,85114.84,52718.816,44557.12,57976.98,
242,166.8332621479241,0.31405896,,,,,,,,,,,8327.333,9277.496,11553.339,9420.839,8411.552,10582.986,13990.0205,10373.326,9716.506,8336.117,16714.266,15402.59,10275.749,
244,172.8922159872179,0.31513336,,,,,,,,,,,0,0,14757.984,0,0,0,0,0,0,0,0,0,0,
245,174.08821984162932,0.31932998,,,,,,,,,,,0,24216.736,0,25694.768,0,0,0,2967.2983,0,0,7349.944,0,2970.8474,
246,245.04216660509795,0.31904793,,,,,,,,,,,0,11979.711,2907.7883,13155.437,0,7558.0044,1330.6764,5145.93,0,0,17723.133,24922.906,0,
247,162.8391275217061,0.31533974,,,,,,,,,,,268575.2,201746.42,286567.3,194536.2,203060.73,312037.7,438551.75,288667.53,297270.5,268676.6,527232.56,443640.22,256908.88,
248,187.03747795580676,0.31942964,,,,,,,,,,,0,16859.172,0,16764.92,0,33576.555,11151.014,35720.098,33629.18,0,18553.223,183427.38,29405.121,
249,189.03514721706702,0.31923574,,,,,,,,,,,0,5513.8286,0,5372.5747,0,12776.57,4629.7104,12253.112,0,0,0,64561.613,9436.554,
251,164.83599631805208,0.3147,,,,,,,,,,,88001.71,67463.21,92895.586,62984.863,68003.85,102623.03,130159.54,100644.49,100435.73,82110.12,152021.44,128081.7,82327.36,
252,138.9704497625286,0.32013145,,,,,,,,,,,17269.846,0,21751.754,0,9827.754,73567.68,34101.36,66055.664,81358.6,0,26712.377,0,28710.56,
253,336.8616026057774,0.31820998,,,,,,,,,,,0,0,0,0,0,74307.51,0,77688.805,79189.164,0,53752.434,0,71949.17,
254,160.84211511106562,0.31790128,,,,,,,,,,,277661.2,211723.56,302256.7,198219.23,224641.86,328148.88,473914.78,311976.72,318956.56,289989.0,536873.25,263433.16,269118.38,
255,194.92889391115273,0.3197381,,,,,,,,,,,0,0,0,0,0,38752.047,21050.895,44771.754,46175.633,339952.9,17999.393,0,40654.812,
256,598.7421857622253,0.3193,,,,,,,,,,,0,0,0,0,0,15279.01,8622.674,15836.32,17085.793,41356.844,17508.818,10967.975,16390.105,
257,360.8376255902508,0.31721875,,,,,,,,,,,0,0,0,0,0,10515.553,11512.095,9871.762,11075.012,24388.842,12582.182,8033.7964,9609.261,
258,216.91031594551797,0.3182604,,,,,,,,,,,0,0,0,0,0,238858.95,159835.39,237742.56,252064.0,510788.7,187248.27,128846.75,253147.98,
259,478.7918706167428,0.31826252,,,,,,,,,,,0,0,0,0,0,32486.506,24790.6,29472.953,33960.57,90722.18,44044.664,18944.432,31135.258,
260,338.85696409545164,0.3193595,,,,,,,,,,,0,0,0,0,0,11822.149,0,11282.322,13687.571,21287.797,7196.7954,5424.222,10512.354,
261,576.7579974260027,0.31930208,,,,,,,,,,,0,0,0,0,0,13134.001,7916.6265,14039.834,15884.18,38539.09,10982.077,6471.6147,13323.734,
265,336.8606061198316,0.31930205,,,,,,,,,,,0,0,0,0,0,74307.51,46132.57,77688.805,79189.164,139335.84,53752.434,37297.72,67227.445,
266,958.9722624174111,0.3166205,,,,,,,,,,,17767.889,10711.256,12649.06,12833.222,12538.363,14466.468,12676.642,15948.458,15777.18,13100.603,16183.778,15057.046,14449.493,
267,179.01940174291227,0.32072854,,,,,,,,,,,0,3275.7532,0,5085.8047,0,17178.479,0,16297.112,15183.814,0,0,28129.36,18709.537,
268,238.89116171334186,0.31202084,,,,,,,,,,,0,0,0,0,0,67253.08,72162.54,66977.87,64841.16,158673.58,98342.45,59790.945,68105.41,
269,458.805177487144,0.3265417,,,,,,,,,,,0,0,0,0,0,5370.504,4227.087,0,4964.098,18945.158,4631.3105,0,5336.729,
270,480.7854839671189,0.32238334,,,,,,,,,,,0,0,0,0,0,0,5206.905,0,6518.1646,17619.713,8426.57,2310.8933,0,
271,696.7049075442923,0.32168335,,,,,,,,,,,0,0,0,0,0,3433.647,0,4855.46,1888.2883,14840.534,0,0,4136.9624,
273,218.90651185205505,0.31865185,,,,,,,,,,,13433.65,0,0,0,0,26179.531,15838.464,19938.56,26997.998,49480.918,20265.23,13693.944,23588.023,
274,456.8103727798601,0.32034165,,,,,,,,,,,0,0,0,0,0,38031.15,20322.36,37003.965,43962.848,91020.76,31061.057,16298.804,39679.125,
275,620.7238241493212,0.31825832,,,,,,,,,,,0,0,0,0,0,12360.735,10191.101,10616.217,11714.755,38299.348,22758.607,10012.657,11014.251,
277,195.05082069574883,0.32162276,,,,,,,,,,,9422.246,33466.742,4862.0767,23963.768,1892.9453,39577.883,3958.4587,37376.707,41711.95,0,104742.66,77094.336,0,
279,216.91371696534532,0.32285833,,,,,,,,,,,221724.81,4462.888,0,0,0,0,0,0,0,0,0,0,0,
280,336.8664993632142,0.32178333,,,,,,,,,,,86814.96,0,0,0,0,0,0,0,0,0,0,0,0,
281,358.8465619702612,0.32178333,,,,,,,,,,,96775.17,0,0,0,0,0,0,0,0,0,0,0,0,
282,360.84275146127385,0.32178333,,,,,,,,,,,15005.987,0,0,0,0,0,0,0,0,0,0,0,0,
283,380.8250149636618,0.31131113,,,,,,,,,,,68691.445,0,0,0,0,0,0,50323.902,0,0,0,0,48611.656,
284,416.81032659261973,0.32531667,,,,,,,,,,,22661.75,0,0,0,0,0,0,3443.0725,0,0,0,0,0,
285,440.78472815019404,0.32178333,,,,,,,,,,,20421.969,0,0,0,0,0,0,0,0,0,0,0,0,
286,456.8190275110512,0.32178333,,,,,,,,,,,52486.6,0,0,0,0,0,0,0,0,0,0,0,0,
287,478.7984894393231,0.32178333,,,,,,,,,,,57097.863,0,0,0,0,0,0,0,0,0,0,0,0,
289,500.78100171887553,0.32178333,,,,,,,,,,,49149.58,0,0,0,0,0,0,0,0,0,0,0,0,
290,502.7745534583223,0.330225,,,,,,,,,,,10072.855,0,0,0,0,1691.0554,0,0,0,0,0,0,0,
291,620.732450892478,0.32178333,,,,,,,,,,,27618.635,0,0,0,0,0,0,0,0,0,0,0,0,
292,642.712834942851,0.32178333,,,,,,,,,,,18505.898,0,0,0,0,0,0,0,0,0,0,0,0,
293,664.689158040428,0.31190833,,,,,,,,,,,14860.307,0,0,0,0,8110.656,0,5081.0034,0,0,0,0,6438.6304,
294,955.9727601616785,0.31661925,,,,,,,,,,,274782.34,165327.48,172252.28,194852.0,198917.73,214542.28,196023.56,235908.39,236000.61,185343.11,220376.16,248913.38,222128.36,
296,472.7837261298831,0.32005,,,,,,,,,,,0,0,0,0,0,10618.624,0,8206.475,9404.515,0,0,0,9634.885,
297,203.79869556459974,0.33006412,,,,,,,,,,,7443.5522,10128.178,12927.315,9408.273,7963.715,9066.512,7997.05,8360.251,7555.161,11930.477,3427.887,5488.645,9350.963,
298,165.04041711060842,0.32303634,,,,,,,,,,,14102.791,16818.127,6610.1353,13158.937,0,155424.81,8036.8115,152071.56,144010.4,0,143815.45,832062.2,140932.28,
300,353.0881783986132,0.32401332,,,,,,,,,,,0,0,0,0,0,48981.996,0,0,46372.047,0,21239.809,46850.95,44153.375,
303,244.82309945705734,0.32345,,,,,,,,,,,0,0,10040.337,0,0,0,0,0,0,0,0,0,0,
304,307.0800079698791,0.32415554,,,,,,,,,,,5011.1733,0,20316.428,0,0,0,8336.954,0,0,0,0,0,0,
306,135.02981895267678,0.32437408,,,,,,,,,,,10048.218,42338.066,0,39223.312,0,74061.08,0,74608.93,77828.625,0,117915.445,299686.06,69850.03,
307,509.0576026521307,0.3284917,,,,,,,,,,,0,17520.447,0,17614.588,0,0,0,0,0,0,0,0,0,
308,136.03340308642032,0.32465553,,,,,,,,,,,0,2055.8906,0,0,0,3828.5747,0,3067.0994,3552.8162,0,6078.396,13265.3545,0,
309,222.99918196941007,0.32391,,,,,,,,,,,0,0,0,0,0,9569.557,0,8320.493,0,0,7065.1323,42809.74,8899.682,
310,229.04797814310027,0.32620418,,,,,,,,,,,0,0,0,0,0,13515.277,0,13996.938,13706.659,0,0,70609.164,0,
312,284.99065099043924,0.32381666,,,,,,,,,,,0,0,0,0,0,14505.1045,2095.838,18827.324,15602.456,0,16081.34,48750.133,0,
313,224.80335212881354,0.32417223,,,,,,,,,,,0,0,23047.63,12214.45,0,23648.219,0,16115.701,18682.94,0,0,0,20940.078,
314,259.0132038910669,0.3251741,,,,,,,,,,,44785.688,57725.934,7605.7207,65010.633,0,79234.28,0,88144.28,84306.31,0,440140.03,0,87224.18,
316,164.9474757871802,0.33991852,,,,,,,,,,,111879.11,0,0,0,0,74384.74,84936.21,54432.66,71633.81,146081.5,86095.99,50214.72,84433.336,
317,323.078448712244,0.32529998,,,,,,,,,,,0,1895.4312,0,0,0,36611.652,0,30872.617,0,0,29983.145,57097.3,40269.562,
318,196.8109571189331,0.32942432,,,,,,,,,,,15110.806,20390.96,28352.496,23081.434,18792.99,22087.154,25283.312,16012.962,18015.457,26109.72,6416.16,11566.577,16772.287,
319,195.81085542091844,0.32942307,,,,,,,,,,,782466.2,864179.56,1504505.6,1090089.5,890423.4,919706.44,1162967.6,818541.0,869770.2,1588910.6,313452.66,548705.94,878128.06,
320,197.80781629162178,0.32942307,,,,,,,,,,,907036.1,1040188.8,1828897.9,1298606.0,1035831.56,1088837.8,1384606.1,1001849.75,1038751.2,1902509.6,401174.28,651365.94,1054929.5,
321,199.80486883913775,0.32942307,,,,,,,,,,,443986.6,500893.12,870235.6,622139.44,496523.66,530712.1,639332.06,483864.7,513177.8,916531.06,187533.4,304245.12,494644.6,
322,201.8017444771876,0.32942307,,,,,,,,,,,93687.945,96132.92,170173.89,129124.79,99856.28,115724.125,130187.945,96157.46,103662.805,174178.33,41089.04,65363.586,105344.39,
323,355.0881066406951,0.33380476,,,,,,,,,,,0,15040.491,0,13771.344,0,21410.658,0,22911.816,23908.277,0,0,80007.63,23311.564,
324,193.8152419494058,0.33006284,,,,,,,,,,,42864.895,47526.598,72764.31,56620.164,45916.375,42900.805,61332.12,43391.63,47013.418,85941.79,19520.908,31114.254,46509.832,
325,239.077294317897,0.3267771,,,,,,,,,,,0,2564.1213,0,2461.0,0,6783.8057,0,8972.369,8282.969,0,19329.86,19338.924,8053.162,
326,179.05593286777537,0.3304894,,,,,,,,,,,53967.035,16640.664,2957.4116,12205.536,2287.405,32258.469,0,34087.266,32813.086,0,109164.07,105905.95,31297.13,
327,198.80803892962652,0.33006284,,,,,,,,,,,19146.205,24866.924,37289.125,27972.51,22265.23,23367.22,29430.234,21936.03,24500.574,38991.22,9140.277,15035.247,22114.514,
328,200.80497461873276,0.3307026,,,,,,,,,,,12199.81,10867.87,18390.645,13863.696,12212.569,11236.109,14652.32,11930.961,11904.953,19117.014,4574.096,7227.3174,10451.7705,
329,357.10301457856417,0.3309375,,,,,,,,,,,0,31249.797,0,23461.314,0,37522.773,0,31822.764,34532.074,0,21866.207,118917.48,38724.945,
330,613.1047035951148,0.33118334,,,,,,,,,,,0,205054.69,0,204232.81,0,14234.008,0,14286.501,14014.65,0,0,0,14732.972,
332,399.1065971201737,0.33665553,,,,,,,,,,,0,0,12370.74,0,2410.1477,0,3640.9587,0,0,0,0,0,0,
333,377.0853066146769,0.33198202,,,,,,,,,,,56404.33,53555.46,25847.664,61168.754,25682.832,25614.744,13504.679,26662.19,28028.19,15094.974,47474.67,24985.227,27888.453,
334,379.08347380561725,0.33254376,,,,,,,,,,,0,19390.418,9886.323,21514.953,9103.241,0,4890.6064,0,12726.41,7750.103,15035.062,0,0,
335,579.0295473223247,0.33672777,,,,,,,,,,,0,24613.88,0,30104.557,0,7535.9756,0,7353.594,9142.323,0,0,0,8657.834,
336,711.0710231298948,0.33395556,,,,,,,,,,,0,14199.898,0,18090.904,0,4665.4497,0,3759.24,4654.0054,0,0,0,5825.869,
337,186.01875181094044,0.33429813,,,,,,,,,,,0,13000.416,24808.328,18497.184,26756.799,6226.372,6699.6387,5885.053,4957.6187,5871.33,0,0,0,
339,364.9769633502498,0.33756667,,,,,,,,,,,0,0,0,0,0,5699.907,0,6051.0483,0,0,0,24974.861,5888.341,
340,371.0822058135618,0.32761002,,,,,,,,,,,0,0,0,0,0,3479.1667,0,6080.1265,4252.3853,0,0,34172.336,11316.218,
341,383.0948270456024,0.33288333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,17767.855,0,
342,391.1000827984176,0.3356583,,,,,,,,,,,3954.37,0,0,0,0,0,0,0,0,0,0,11704.8545,0,
343,477.0519850696066,0.33650953,,,,,,,,,,,0,0,2766.3345,0,0,8119.1646,0,6611.458,7713.567,0,5323.5,23676.844,7539.254,
344,493.04581963244846,0.33305833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,14995.611,4829.2485,
345,110.97582669077504,0.33613333,,,,,,,,,,,0,4549.061,0,33129.41,0,0,0,0,5104.003,0,0,0,2504.4822,
348,254.98167049432215,0.3307767,,,,,,,,,,,0,7654.336,0,14613.51,0,17959.664,0,13844.7295,12634.635,0,0,0,0,
349,337.07722812315353,0.33265,,,,,,,,,,,0,15183.329,0,16316.87,0,0,0,0,0,0,0,0,0,
350,554.9941476497736,0.33265,,,,,,,,,,,0,6636.676,0,13577.313,0,0,0,0,0,0,0,0,0,
351,811.1209703456385,0.33672777,,,,,,,,,,,0,19360.82,0,20738.256,0,2467.3757,0,2159.1113,2163.431,0,0,0,2643.0356,
352,539.1376889416705,0.3323778,,,,,,,,,,,4361.384,33678.043,2416.5627,33546.508,2453.1304,10224.311,0,9682.176,10431.585,1241.9603,22873.746,7772.944,10960.55,
353,223.84829385644903,0.34379444,,,,,,,,,,,0,0,0,0,20947.943,0,5698.5435,0,0,5183.7534,0,0,0,
354,286.18874577488265,0.34325832,,,,,,,,,,,0,4920.6577,6372.7,3852.5022,10453.84,0,0,0,0,0,0,0,0,
355,439.0793691679386,0.3353591,,,,,,,,,,,10037.647,18411.709,5642.3647,17561.398,4783.0767,25292.43,0,28263.41,27284.475,20664.877,30938.957,0,29512.234,
357,149.00882726081446,0.3347292,,,,,,,,,,,2967.4902,3305.0059,0,0,0,8414.65,0,11489.433,9599.892,0,20911.287,31342.793,10129.662,
358,481.0626622250988,0.3353417,,,,,,,,,,,0,441140.3,0,468352.53,0,33797.426,0,32815.1,30956.812,0,0,0,30682.527,
359,449.10654044277805,0.33429524,,,,,,,,,,,0,0,25435.236,0,6070.36,7002.147,35197.64,6740.129,6833.849,0,0,0,5632.705,
360,253.055729956717,0.33265,,,,,,,,,,,7988.6772,11120.539,0,0,0,10925.813,0,10439.61,10926.757,0,7466.406,25104.363,8988.862,
361,373.09823954026007,0.33593002,,,,,,,,,,,0,0,0,0,0,16544.162,0,20221.625,18513.3,0,0,62116.664,17717.16,
362,209.06493338718516,0.33446252,,,,,,,,,,,11104.529,0,0,0,0,7170.9062,0,0,0,0,29950.775,0,6684.6973,
363,229.0016816630885,0.32986337,,,,,,,,,,,0,0,0,0,0,5203.0996,0,5964.0063,5091.206,0,21841.76,0,6403.7827,
364,325.0306784581489,0.33485335,,,,,,,,,,,0,0,0,0,0,9618.944,0,12256.062,8796.959,0,30298.342,0,9652.774,
365,444.98242522255,0.34140834,,,,,,,,,,,0,0,0,0,0,3109.0515,0,0,0,0,11541.857,0,0,
366,528.9533679626331,0.33414584,,,,,,,,,,,0,0,0,0,0,4569.52,0,3172.7053,0,0,14443.696,0,3887.0369,
367,205.03518399093716,0.33731848,,,,,,,,,,,18479.494,28506.193,0,34920.344,0,18445.084,0,21583.455,14966.05,0,16931.205,48435.473,19194.914,
368,304.0673943400331,0.33660004,,,,,,,,,,,0,40979.06,0,48459.926,0,19178.264,0,19357.53,21454.229,0,87832.586,0,22240.848,
369,387.02248226427605,0.33719444,,,,,,,,,,,0,1796.5986,0,0,0,24624.879,0,23501.543,22155.984,0,81121.07,0,22919.254,
370,411.09433885485214,0.33460835,,,,,,,,,,,0,0,0,0,0,15278.674,0,17285.797,17014.072,0,0,0,20181.094,
371,223.04588098257148,0.3354667,,,,,,,,,,,6583.816,19103.305,0,17172.002,0,222625.48,0,238376.28,239290.69,0,124931.0,1346691.9,226463.31,
372,193.0352594504684,0.33509833,,,,,,,,,,,41464.42,22328.46,4512.8506,19325.807,0,216938.92,0,238957.72,232910.14,0,263825.25,1505250.9,214800.05,
373,701.1907357250097,0.33719075,,,,,,,,,,,1234.0625,61532.824,2097.4807,64945.76,0,14669.685,0,12537.971,13984.309,0,27188.35,0,13527.253,
374,1017.9628547450328,0.33882782,,,,,,,,,,,5957.471,5380.2495,4834.743,0,3679.6223,9479.61,6908.6997,8360.868,9662.206,11272.212,9121.675,7688.205,10306.931,
375,267.0727305230283,0.3364788,,,,,,,,,,,0,27392.727,9096.245,23614.074,0,80567.36,5333.6763,87468.4,86513.88,4404.8506,290474.84,55291.324,84546.79,
376,334.0456070094407,0.3377881,,,,,,,,,,,0,11834.122,0,8656.338,0,16750.709,0,13751.045,16853.602,0,45344.29,0,15032.198,
377,281.05059496403766,0.33634445,,,,,,,,,,,49218.652,0,0,0,0,23250.256,0,25325.395,25895.678,0,0,27373.074,26147.38,
378,263.0418414819318,0.33703667,,,,,,,,,,,92056.15,0,0,0,0,40801.305,0,39411.094,42167.0,0,0,0,35184.56,
379,183.03024472309642,0.33627775,,,,,,,,,,,17041.828,0,0,0,0,0,0,4530.498,0,0,0,0,4134.4336,
380,279.03602751822683,0.33843333,,,,,,,,,,,14567.594,0,0,0,0,0,0,0,0,0,0,0,0,
381,105.01900768391351,0.3352542,,,,,,,,,,,9664.631,9581.388,2713.7854,10574.642,0,26725.865,2752.7517,27906.572,29603.922,1569.5054,31714.258,107668.96,29895.021,
382,163.02470262116816,0.33731666,,,,,,,,,,,42430.562,7768.398,0,10124.764,0,49742.055,0,57119.766,55949.95,0,70398.516,209267.9,51990.47,
383,101.02413650201505,0.34044164,,,,,,,,,,,6978.783,8107.798,2054.5884,0,0,16862.762,0,19692.121,15935.381,1253.7312,46401.29,46878.777,16919.93,
384,236.0775359439731,0.33897617,,,,,,,,,,,0,230986.98,0,196694.25,0,73062.914,0,76758.54,68540.56,0,457654.7,0,74507.766,
385,191.05543637057073,0.3396028,,,,,,,,,,,70880.29,6285.41,0,0,0,18341.312,0,20662.424,0,0,0,52115.957,16289.28,
386,177.04025692004365,0.338425,,,,,,,,,,,25773.914,17173.129,2644.1057,18878.758,0,19104.209,0,23890.67,24158.273,0,54255.07,71269.04,22170.684,
387,221.02990087722372,0.3391685,,,,,,,,,,,14489.152,17924.6,0,18557.0,0,62503.86,0,68202.71,70124.95,0,56589.27,320813.1,55360.816,
388,327.09289245239114,0.33358094,,,,,,,,,,,0,9060.185,0,0,1221.5133,0,0,20839.828,17574.576,0,17743.924,68964.67,21218.225,
389,342.99552934631464,0.33925667,,,,,,,,,,,0,0,0,0,0,20503.385,0,18951.928,19114.799,0,0,65373.79,18307.523,
390,385.09847795153564,0.33759335,,,,,,,,,,,0,0,0,0,0,22405.201,0,23282.97,28069.973,0,0,100393.266,21280.875,
391,321.01443638540655,0.33769998,,,,,,,,,,,0,0,0,0,0,19325.986,0,0,20687.594,0,0,51774.72,18617.422,
392,149.04516200909367,0.33891973,,,,,,,,,,,19199.693,8799.894,1964.1301,5432.0483,0,20277.543,1387.2969,16094.373,16251.275,0,84007.97,31890.088,18348.137,
393,159.02914987357784,0.3394187,,,,,,,,,,,0,5829.623,0,0,4776.4297,10810.764,0,8754.025,8947.25,0,10607.825,41005.945,9947.693,
394,140.98283225609316,0.340075,,,,,,,,,,,0,0,0,0,0,23387.379,0,23037.379,19394.957,0,15378.863,113987.125,18629.746,
395,191.01927625230667,0.34084442,,,,,,,,,,,14150.255,0,0,0,0,42381.48,2532.787,50213.63,37921.86,1446.2899,123537.64,100066.13,34954.902,
396,356.02705246461863,0.33871388,,,,,,,,,,,0,0,0,2553.7551,0,10855.631,0,9407.425,11041.558,0,31191.92,0,10163.8955,
397,175.0246427840858,0.34009254,,,,,,,,,,,8980.003,17009.531,0,16263.39,0,34673.336,0,35368.574,37554.105,0,37122.137,200649.17,35577.156,
398,321.08175423013796,0.34915832,,,,,,,,,,,0,13622.523,0,13981.674,0,11222.0625,0,6175.0,6960.341,0,0,25437.332,0,
399,245.02891572684013,0.34121665,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,24295.477,0,
404,283.065966112241,0.33759335,,,,,,,,,,,0,0,0,0,0,8368.283,0,11461.487,12777.298,0,0,37935.492,12240.073,
405,297.0820440134649,0.33869445,,,,,,,,,,,0,4996.6436,0,0,1224.1282,12097.413,0,0,0,0,15243.206,44900.57,12971.409,
406,313.0769871445151,0.33759335,,,,,,,,,,,0,0,0,0,0,14152.273,0,14878.027,14998.833,0,0,48905.797,12378.758,
